"stu_id","name","gender","age","course_id","course_name","grade","type_name","total_activities","total_duration_minutes"
48,"Jessica Mcfarland","Female","21",4,"Course 4",56,"Quiz","1","16.0000000000000000"
48,"Jessica Mcfarland","Female","21",5,"Course 5",87,"Forum","3","93.0000000000000000"
48,"Jessica Mcfarland","Female","21",5,"Course 5",87,"Group Assignment","6","181.0000000000000000"
48,"Jessica Mcfarland","Female","21",5,"Course 5",87,"Individual Assignment","5","186.0000000000000000"
48,"Jessica Mcfarland","Female","21",5,"Course 5",87,"Quiz","1","16.0000000000000000"
49,"Keith Ramirez","Male","23",1,"Course 1",77,"Forum","3","73.0000000000000000"
49,"Keith Ramirez","Male","23",1,"Course 1",77,"Group Assignment","6","170.0000000000000000"
49,"Keith Ramirez","Male","23",1,"Course 1",77,"Individual Assignment","5","123.0000000000000000"
49,"Keith Ramirez","Male","23",1,"Course 1",77,"Quiz","1","28.0000000000000000"
49,"Keith Ramirez","Male","23",2,"Course 2",70,"Forum","3","73.0000000000000000"
49,"Keith Ramirez","Male","23",2,"Course 2",70,"Group Assignment","6","170.0000000000000000"
49,"Keith Ramirez","Male","23",2,"Course 2",70,"Individual Assignment","5","123.0000000000000000"
49,"Keith Ramirez","Male","23",2,"Course 2",70,"Quiz","1","28.0000000000000000"
49,"Keith Ramirez","Male","23",3,"Course 3",79,"Forum","3","73.0000000000000000"
49,"Keith Ramirez","Male","23",3,"Course 3",79,"Group Assignment","6","170.0000000000000000"
49,"Keith Ramirez","Male","23",3,"Course 3",79,"Individual Assignment","5","123.0000000000000000"
49,"Keith Ramirez","Male","23",3,"Course 3",79,"Quiz","1","28.0000000000000000"
49,"Keith Ramirez","Male","23",4,"Course 4",76,"Forum","3","73.0000000000000000"
49,"Keith Ramirez","Male","23",4,"Course 4",76,"Group Assignment","6","170.0000000000000000"
49,"Keith Ramirez","Male","23",4,"Course 4",76,"Individual Assignment","5","123.0000000000000000"
49,"Keith Ramirez","Male","23",4,"Course 4",76,"Quiz","1","28.0000000000000000"
49,"Keith Ramirez","Male","23",5,"Course 5",69,"Forum","3","73.0000000000000000"
49,"Keith Ramirez","Male","23",5,"Course 5",69,"Group Assignment","6","170.0000000000000000"
49,"Keith Ramirez","Male","23",5,"Course 5",69,"Individual Assignment","5","123.0000000000000000"
49,"Keith Ramirez","Male","23",5,"Course 5",69,"Quiz","1","28.0000000000000000"
50,"Debra Lawrence","Female","21",1,"Course 1",82,"Forum","2","27.0000000000000000"
50,"Debra Lawrence","Female","21",1,"Course 1",82,"Group Assignment","1","21.0000000000000000"
50,"Debra Lawrence","Female","21",1,"Course 1",82,"Individual Assignment","3","106.0000000000000000"
50,"Debra Lawrence","Female","21",2,"Course 2",69,"Forum","2","27.0000000000000000"
50,"Debra Lawrence","Female","21",2,"Course 2",69,"Group Assignment","1","21.0000000000000000"
50,"Debra Lawrence","Female","21",2,"Course 2",69,"Individual Assignment","3","106.0000000000000000"
50,"Debra Lawrence","Female","21",3,"Course 3",62,"Forum","2","27.0000000000000000"
50,"Debra Lawrence","Female","21",3,"Course 3",62,"Group Assignment","1","21.0000000000000000"
50,"Debra Lawrence","Female","21",3,"Course 3",62,"Individual Assignment","3","106.0000000000000000"
50,"Debra Lawrence","Female","21",4,"Course 4",74,"Forum","2","27.0000000000000000"
50,"Debra Lawrence","Female","21",4,"Course 4",74,"Group Assignment","1","21.0000000000000000"
50,"Debra Lawrence","Female","21",4,"Course 4",74,"Individual Assignment","3","106.0000000000000000"
50,"Debra Lawrence","Female","21",5,"Course 5",61,"Forum","2","27.0000000000000000"
50,"Debra Lawrence","Female","21",5,"Course 5",61,"Group Assignment","1","21.0000000000000000"
50,"Debra Lawrence","Female","21",5,"Course 5",61,"Individual Assignment","3","106.0000000000000000"
51,"Bethany Ho","Female","23",1,"Course 1",51,"Forum","2","89.0000000000000000"
51,"Bethany Ho","Female","23",1,"Course 1",51,"Group Assignment","2","63.0000000000000000"
51,"Bethany Ho","Female","23",1,"Course 1",51,"Individual Assignment","2","56.0000000000000000"
51,"Bethany Ho","Female","23",1,"Course 1",51,"Quiz","1","29.0000000000000000"
51,"Bethany Ho","Female","23",2,"Course 2",97,"Forum","2","89.0000000000000000"
51,"Bethany Ho","Female","23",2,"Course 2",97,"Group Assignment","2","63.0000000000000000"
51,"Bethany Ho","Female","23",2,"Course 2",97,"Individual Assignment","2","56.0000000000000000"
51,"Bethany Ho","Female","23",2,"Course 2",97,"Quiz","1","29.0000000000000000"
51,"Bethany Ho","Female","23",3,"Course 3",60,"Forum","2","89.0000000000000000"
51,"Bethany Ho","Female","23",3,"Course 3",60,"Group Assignment","2","63.0000000000000000"
51,"Bethany Ho","Female","23",3,"Course 3",60,"Individual Assignment","2","56.0000000000000000"
51,"Bethany Ho","Female","23",3,"Course 3",60,"Quiz","1","29.0000000000000000"
51,"Bethany Ho","Female","23",4,"Course 4",57,"Forum","2","89.0000000000000000"
51,"Bethany Ho","Female","23",4,"Course 4",57,"Group Assignment","2","63.0000000000000000"
51,"Bethany Ho","Female","23",4,"Course 4",57,"Individual Assignment","2","56.0000000000000000"
51,"Bethany Ho","Female","23",4,"Course 4",57,"Quiz","1","29.0000000000000000"
51,"Bethany Ho","Female","23",5,"Course 5",85,"Forum","2","89.0000000000000000"
51,"Bethany Ho","Female","23",5,"Course 5",85,"Group Assignment","2","63.0000000000000000"
51,"Bethany Ho","Female","23",5,"Course 5",85,"Individual Assignment","2","56.0000000000000000"
51,"Bethany Ho","Female","23",5,"Course 5",85,"Quiz","1","29.0000000000000000"
52,"Melanie York","Female","25",1,"Course 1",72,"Forum","3","105.0000000000000000"
52,"Melanie York","Female","25",1,"Course 1",72,"Group Assignment","6","205.0000000000000000"
52,"Melanie York","Female","25",1,"Course 1",72,"Individual Assignment","5","277.0000000000000000"
52,"Melanie York","Female","25",1,"Course 1",72,"Quiz","1","8.0000000000000000"
52,"Melanie York","Female","25",2,"Course 2",76,"Forum","3","105.0000000000000000"
52,"Melanie York","Female","25",2,"Course 2",76,"Group Assignment","6","205.0000000000000000"
52,"Melanie York","Female","25",2,"Course 2",76,"Individual Assignment","5","277.0000000000000000"
52,"Melanie York","Female","25",2,"Course 2",76,"Quiz","1","8.0000000000000000"
52,"Melanie York","Female","25",3,"Course 3",99,"Forum","3","105.0000000000000000"
52,"Melanie York","Female","25",3,"Course 3",99,"Group Assignment","6","205.0000000000000000"
52,"Melanie York","Female","25",3,"Course 3",99,"Individual Assignment","5","277.0000000000000000"
52,"Melanie York","Female","25",3,"Course 3",99,"Quiz","1","8.0000000000000000"
52,"Melanie York","Female","25",4,"Course 4",76,"Forum","3","105.0000000000000000"
52,"Melanie York","Female","25",4,"Course 4",76,"Group Assignment","6","205.0000000000000000"
52,"Melanie York","Female","25",4,"Course 4",76,"Individual Assignment","5","277.0000000000000000"
52,"Melanie York","Female","25",4,"Course 4",76,"Quiz","1","8.0000000000000000"
52,"Melanie York","Female","25",5,"Course 5",65,"Forum","3","105.0000000000000000"
52,"Melanie York","Female","25",5,"Course 5",65,"Group Assignment","6","205.0000000000000000"
52,"Melanie York","Female","25",5,"Course 5",65,"Individual Assignment","5","277.0000000000000000"
52,"Melanie York","Female","25",5,"Course 5",65,"Quiz","1","8.0000000000000000"
53,"Katie Villegas","Female","24",1,"Course 1",74,"Forum","3","74.0000000000000000"
53,"Katie Villegas","Female","24",1,"Course 1",74,"Group Assignment","6","185.0000000000000000"
53,"Katie Villegas","Female","24",1,"Course 1",74,"Individual Assignment","5","153.0000000000000000"
53,"Katie Villegas","Female","24",1,"Course 1",74,"Quiz","1","37.0000000000000000"
53,"Katie Villegas","Female","24",2,"Course 2",67,"Forum","3","74.0000000000000000"
53,"Katie Villegas","Female","24",2,"Course 2",67,"Group Assignment","6","185.0000000000000000"
53,"Katie Villegas","Female","24",2,"Course 2",67,"Individual Assignment","5","153.0000000000000000"
53,"Katie Villegas","Female","24",2,"Course 2",67,"Quiz","1","37.0000000000000000"
53,"Katie Villegas","Female","24",3,"Course 3",82,"Forum","3","74.0000000000000000"
53,"Katie Villegas","Female","24",3,"Course 3",82,"Group Assignment","6","185.0000000000000000"
53,"Katie Villegas","Female","24",3,"Course 3",82,"Individual Assignment","5","153.0000000000000000"
53,"Katie Villegas","Female","24",3,"Course 3",82,"Quiz","1","37.0000000000000000"
53,"Katie Villegas","Female","24",4,"Course 4",80,"Forum","3","74.0000000000000000"
53,"Katie Villegas","Female","24",4,"Course 4",80,"Group Assignment","6","185.0000000000000000"
53,"Katie Villegas","Female","24",4,"Course 4",80,"Individual Assignment","5","153.0000000000000000"
53,"Katie Villegas","Female","24",4,"Course 4",80,"Quiz","1","37.0000000000000000"
53,"Katie Villegas","Female","24",5,"Course 5",95,"Forum","3","74.0000000000000000"
53,"Katie Villegas","Female","24",5,"Course 5",95,"Group Assignment","6","185.0000000000000000"
53,"Katie Villegas","Female","24",5,"Course 5",95,"Individual Assignment","5","153.0000000000000000"
53,"Katie Villegas","Female","24",5,"Course 5",95,"Quiz","1","37.0000000000000000"
54,"Stephanie Morris","Female","20",1,"Course 1",66,"Forum","3","87.0000000000000000"
54,"Stephanie Morris","Female","20",1,"Course 1",66,"Group Assignment","6","131.0000000000000000"
54,"Stephanie Morris","Female","20",1,"Course 1",66,"Individual Assignment","5","194.0000000000000000"
54,"Stephanie Morris","Female","20",1,"Course 1",66,"Quiz","1","17.0000000000000000"
54,"Stephanie Morris","Female","20",2,"Course 2",93,"Forum","3","87.0000000000000000"
54,"Stephanie Morris","Female","20",2,"Course 2",93,"Group Assignment","6","131.0000000000000000"
54,"Stephanie Morris","Female","20",2,"Course 2",93,"Individual Assignment","5","194.0000000000000000"
54,"Stephanie Morris","Female","20",2,"Course 2",93,"Quiz","1","17.0000000000000000"
54,"Stephanie Morris","Female","20",3,"Course 3",81,"Forum","3","87.0000000000000000"
54,"Stephanie Morris","Female","20",3,"Course 3",81,"Group Assignment","6","131.0000000000000000"
54,"Stephanie Morris","Female","20",3,"Course 3",81,"Individual Assignment","5","194.0000000000000000"
54,"Stephanie Morris","Female","20",3,"Course 3",81,"Quiz","1","17.0000000000000000"
54,"Stephanie Morris","Female","20",4,"Course 4",95,"Forum","3","87.0000000000000000"
54,"Stephanie Morris","Female","20",4,"Course 4",95,"Group Assignment","6","131.0000000000000000"
54,"Stephanie Morris","Female","20",4,"Course 4",95,"Individual Assignment","5","194.0000000000000000"
54,"Stephanie Morris","Female","20",4,"Course 4",95,"Quiz","1","17.0000000000000000"
54,"Stephanie Morris","Female","20",5,"Course 5",61,"Forum","3","87.0000000000000000"
54,"Stephanie Morris","Female","20",5,"Course 5",61,"Group Assignment","6","131.0000000000000000"
54,"Stephanie Morris","Female","20",5,"Course 5",61,"Individual Assignment","5","194.0000000000000000"
54,"Stephanie Morris","Female","20",5,"Course 5",61,"Quiz","1","17.0000000000000000"
55,"Justin Johnson","Male","25",1,"Course 1",90,"Forum","3","132.0000000000000000"
55,"Justin Johnson","Male","25",1,"Course 1",90,"Group Assignment","6","131.0000000000000000"
55,"Justin Johnson","Male","25",1,"Course 1",90,"Individual Assignment","5","150.0000000000000000"
55,"Justin Johnson","Male","25",1,"Course 1",90,"Quiz","1","25.0000000000000000"
55,"Justin Johnson","Male","25",2,"Course 2",98,"Forum","3","132.0000000000000000"
55,"Justin Johnson","Male","25",2,"Course 2",98,"Group Assignment","6","131.0000000000000000"
55,"Justin Johnson","Male","25",2,"Course 2",98,"Individual Assignment","5","150.0000000000000000"
55,"Justin Johnson","Male","25",2,"Course 2",98,"Quiz","1","25.0000000000000000"
55,"Justin Johnson","Male","25",3,"Course 3",61,"Forum","3","132.0000000000000000"
55,"Justin Johnson","Male","25",3,"Course 3",61,"Group Assignment","6","131.0000000000000000"
55,"Justin Johnson","Male","25",3,"Course 3",61,"Individual Assignment","5","150.0000000000000000"
55,"Justin Johnson","Male","25",3,"Course 3",61,"Quiz","1","25.0000000000000000"
55,"Justin Johnson","Male","25",4,"Course 4",66,"Forum","3","132.0000000000000000"
55,"Justin Johnson","Male","25",4,"Course 4",66,"Group Assignment","6","131.0000000000000000"
55,"Justin Johnson","Male","25",4,"Course 4",66,"Individual Assignment","5","150.0000000000000000"
55,"Justin Johnson","Male","25",4,"Course 4",66,"Quiz","1","25.0000000000000000"
55,"Justin Johnson","Male","25",5,"Course 5",90,"Forum","3","132.0000000000000000"
55,"Justin Johnson","Male","25",5,"Course 5",90,"Group Assignment","6","131.0000000000000000"
55,"Justin Johnson","Male","25",5,"Course 5",90,"Individual Assignment","5","150.0000000000000000"
55,"Justin Johnson","Male","25",5,"Course 5",90,"Quiz","1","25.0000000000000000"
56,"James Gordon","Male","25",1,"Course 1",92,"Forum","3","114.0000000000000000"
56,"James Gordon","Male","25",1,"Course 1",92,"Group Assignment","6","231.0000000000000000"
56,"James Gordon","Male","25",1,"Course 1",92,"Individual Assignment","5","137.0000000000000000"
56,"James Gordon","Male","25",1,"Course 1",92,"Quiz","1","13.0000000000000000"
56,"James Gordon","Male","25",2,"Course 2",72,"Forum","3","114.0000000000000000"
56,"James Gordon","Male","25",2,"Course 2",72,"Group Assignment","6","231.0000000000000000"
56,"James Gordon","Male","25",2,"Course 2",72,"Individual Assignment","5","137.0000000000000000"
56,"James Gordon","Male","25",2,"Course 2",72,"Quiz","1","13.0000000000000000"
56,"James Gordon","Male","25",3,"Course 3",66,"Forum","3","114.0000000000000000"
56,"James Gordon","Male","25",3,"Course 3",66,"Group Assignment","6","231.0000000000000000"
56,"James Gordon","Male","25",3,"Course 3",66,"Individual Assignment","5","137.0000000000000000"
56,"James Gordon","Male","25",3,"Course 3",66,"Quiz","1","13.0000000000000000"
56,"James Gordon","Male","25",4,"Course 4",77,"Forum","3","114.0000000000000000"
56,"James Gordon","Male","25",4,"Course 4",77,"Group Assignment","6","231.0000000000000000"
56,"James Gordon","Male","25",4,"Course 4",77,"Individual Assignment","5","137.0000000000000000"
56,"James Gordon","Male","25",4,"Course 4",77,"Quiz","1","13.0000000000000000"
56,"James Gordon","Male","25",5,"Course 5",88,"Forum","3","114.0000000000000000"
56,"James Gordon","Male","25",5,"Course 5",88,"Group Assignment","6","231.0000000000000000"
56,"James Gordon","Male","25",5,"Course 5",88,"Individual Assignment","5","137.0000000000000000"
56,"James Gordon","Male","25",5,"Course 5",88,"Quiz","1","13.0000000000000000"
57,"David Callahan","Male","19",1,"Course 1",100,"Forum","3","67.0000000000000000"
57,"David Callahan","Male","19",1,"Course 1",100,"Group Assignment","6","160.0000000000000000"
57,"David Callahan","Male","19",1,"Course 1",100,"Individual Assignment","5","189.0000000000000000"
57,"David Callahan","Male","19",1,"Course 1",100,"Quiz","1","22.0000000000000000"
57,"David Callahan","Male","19",2,"Course 2",54,"Forum","3","67.0000000000000000"
57,"David Callahan","Male","19",2,"Course 2",54,"Group Assignment","6","160.0000000000000000"
57,"David Callahan","Male","19",2,"Course 2",54,"Individual Assignment","5","189.0000000000000000"
57,"David Callahan","Male","19",2,"Course 2",54,"Quiz","1","22.0000000000000000"
57,"David Callahan","Male","19",3,"Course 3",95,"Forum","3","67.0000000000000000"
57,"David Callahan","Male","19",3,"Course 3",95,"Group Assignment","6","160.0000000000000000"
57,"David Callahan","Male","19",3,"Course 3",95,"Individual Assignment","5","189.0000000000000000"
57,"David Callahan","Male","19",3,"Course 3",95,"Quiz","1","22.0000000000000000"
57,"David Callahan","Male","19",4,"Course 4",69,"Forum","3","67.0000000000000000"
57,"David Callahan","Male","19",4,"Course 4",69,"Group Assignment","6","160.0000000000000000"
57,"David Callahan","Male","19",4,"Course 4",69,"Individual Assignment","5","189.0000000000000000"
57,"David Callahan","Male","19",4,"Course 4",69,"Quiz","1","22.0000000000000000"
57,"David Callahan","Male","19",5,"Course 5",62,"Forum","3","67.0000000000000000"
57,"David Callahan","Male","19",5,"Course 5",62,"Group Assignment","6","160.0000000000000000"
57,"David Callahan","Male","19",5,"Course 5",62,"Individual Assignment","5","189.0000000000000000"
57,"David Callahan","Male","19",5,"Course 5",62,"Quiz","1","22.0000000000000000"
58,"Teresa Mora","Female","22",1,"Course 1",94,"Forum","3","50.0000000000000000"
58,"Teresa Mora","Female","22",1,"Course 1",94,"Group Assignment","6","226.0000000000000000"
58,"Teresa Mora","Female","22",1,"Course 1",94,"Individual Assignment","5","210.0000000000000000"
58,"Teresa Mora","Female","22",1,"Course 1",94,"Quiz","1","12.0000000000000000"
58,"Teresa Mora","Female","22",2,"Course 2",66,"Forum","3","50.0000000000000000"
58,"Teresa Mora","Female","22",2,"Course 2",66,"Group Assignment","6","226.0000000000000000"
58,"Teresa Mora","Female","22",2,"Course 2",66,"Individual Assignment","5","210.0000000000000000"
58,"Teresa Mora","Female","22",2,"Course 2",66,"Quiz","1","12.0000000000000000"
58,"Teresa Mora","Female","22",3,"Course 3",55,"Forum","3","50.0000000000000000"
58,"Teresa Mora","Female","22",3,"Course 3",55,"Group Assignment","6","226.0000000000000000"
58,"Teresa Mora","Female","22",3,"Course 3",55,"Individual Assignment","5","210.0000000000000000"
58,"Teresa Mora","Female","22",3,"Course 3",55,"Quiz","1","12.0000000000000000"
58,"Teresa Mora","Female","22",4,"Course 4",87,"Forum","3","50.0000000000000000"
58,"Teresa Mora","Female","22",4,"Course 4",87,"Group Assignment","6","226.0000000000000000"
58,"Teresa Mora","Female","22",4,"Course 4",87,"Individual Assignment","5","210.0000000000000000"
58,"Teresa Mora","Female","22",4,"Course 4",87,"Quiz","1","12.0000000000000000"
58,"Teresa Mora","Female","22",5,"Course 5",99,"Forum","3","50.0000000000000000"
58,"Teresa Mora","Female","22",5,"Course 5",99,"Group Assignment","6","226.0000000000000000"
58,"Teresa Mora","Female","22",5,"Course 5",99,"Individual Assignment","5","210.0000000000000000"
58,"Teresa Mora","Female","22",5,"Course 5",99,"Quiz","1","12.0000000000000000"
59,"Nicole Gonzalez","Female","18",1,"Course 1",54,"Forum","3","121.0000000000000000"
59,"Nicole Gonzalez","Female","18",1,"Course 1",54,"Group Assignment","6","251.0000000000000000"
59,"Nicole Gonzalez","Female","18",1,"Course 1",54,"Individual Assignment","5","117.0000000000000000"
59,"Nicole Gonzalez","Female","18",1,"Course 1",54,"Quiz","1","22.0000000000000000"
59,"Nicole Gonzalez","Female","18",2,"Course 2",75,"Forum","3","121.0000000000000000"
59,"Nicole Gonzalez","Female","18",2,"Course 2",75,"Group Assignment","6","251.0000000000000000"
59,"Nicole Gonzalez","Female","18",2,"Course 2",75,"Individual Assignment","5","117.0000000000000000"
59,"Nicole Gonzalez","Female","18",2,"Course 2",75,"Quiz","1","22.0000000000000000"
59,"Nicole Gonzalez","Female","18",3,"Course 3",78,"Forum","3","121.0000000000000000"
59,"Nicole Gonzalez","Female","18",3,"Course 3",78,"Group Assignment","6","251.0000000000000000"
59,"Nicole Gonzalez","Female","18",3,"Course 3",78,"Individual Assignment","5","117.0000000000000000"
59,"Nicole Gonzalez","Female","18",3,"Course 3",78,"Quiz","1","22.0000000000000000"
59,"Nicole Gonzalez","Female","18",4,"Course 4",90,"Forum","3","121.0000000000000000"
59,"Nicole Gonzalez","Female","18",4,"Course 4",90,"Group Assignment","6","251.0000000000000000"
59,"Nicole Gonzalez","Female","18",4,"Course 4",90,"Individual Assignment","5","117.0000000000000000"
59,"Nicole Gonzalez","Female","18",4,"Course 4",90,"Quiz","1","22.0000000000000000"
59,"Nicole Gonzalez","Female","18",5,"Course 5",95,"Forum","3","121.0000000000000000"
59,"Nicole Gonzalez","Female","18",5,"Course 5",95,"Group Assignment","6","251.0000000000000000"
59,"Nicole Gonzalez","Female","18",5,"Course 5",95,"Individual Assignment","5","117.0000000000000000"
59,"Nicole Gonzalez","Female","18",5,"Course 5",95,"Quiz","1","22.0000000000000000"
60,"Matthew Preston","Male","22",1,"Course 1",69,"Forum","3","133.0000000000000000"
60,"Matthew Preston","Male","22",1,"Course 1",69,"Group Assignment","6","298.0000000000000000"
60,"Matthew Preston","Male","22",1,"Course 1",69,"Individual Assignment","5","129.0000000000000000"
60,"Matthew Preston","Male","22",1,"Course 1",69,"Quiz","1","19.0000000000000000"
60,"Matthew Preston","Male","22",2,"Course 2",71,"Forum","3","133.0000000000000000"
60,"Matthew Preston","Male","22",2,"Course 2",71,"Group Assignment","6","298.0000000000000000"
60,"Matthew Preston","Male","22",2,"Course 2",71,"Individual Assignment","5","129.0000000000000000"
60,"Matthew Preston","Male","22",2,"Course 2",71,"Quiz","1","19.0000000000000000"
60,"Matthew Preston","Male","22",3,"Course 3",58,"Forum","3","133.0000000000000000"
60,"Matthew Preston","Male","22",3,"Course 3",58,"Group Assignment","6","298.0000000000000000"
60,"Matthew Preston","Male","22",3,"Course 3",58,"Individual Assignment","5","129.0000000000000000"
60,"Matthew Preston","Male","22",3,"Course 3",58,"Quiz","1","19.0000000000000000"
60,"Matthew Preston","Male","22",4,"Course 4",66,"Forum","3","133.0000000000000000"
60,"Matthew Preston","Male","22",4,"Course 4",66,"Group Assignment","6","298.0000000000000000"
60,"Matthew Preston","Male","22",4,"Course 4",66,"Individual Assignment","5","129.0000000000000000"
60,"Matthew Preston","Male","22",4,"Course 4",66,"Quiz","1","19.0000000000000000"
60,"Matthew Preston","Male","22",5,"Course 5",91,"Forum","3","133.0000000000000000"
60,"Matthew Preston","Male","22",5,"Course 5",91,"Group Assignment","6","298.0000000000000000"
60,"Matthew Preston","Male","22",5,"Course 5",91,"Individual Assignment","5","129.0000000000000000"
60,"Matthew Preston","Male","22",5,"Course 5",91,"Quiz","1","19.0000000000000000"
61,"Jake Clark","Male","19",1,"Course 1",69,"Forum","3","89.0000000000000000"
61,"Jake Clark","Male","19",1,"Course 1",69,"Group Assignment","6","252.0000000000000000"
61,"Jake Clark","Male","19",1,"Course 1",69,"Individual Assignment","5","126.0000000000000000"
61,"Jake Clark","Male","19",1,"Course 1",69,"Quiz","1","50.0000000000000000"
61,"Jake Clark","Male","19",2,"Course 2",58,"Forum","3","89.0000000000000000"
61,"Jake Clark","Male","19",2,"Course 2",58,"Group Assignment","6","252.0000000000000000"
61,"Jake Clark","Male","19",2,"Course 2",58,"Individual Assignment","5","126.0000000000000000"
61,"Jake Clark","Male","19",2,"Course 2",58,"Quiz","1","50.0000000000000000"
61,"Jake Clark","Male","19",3,"Course 3",58,"Forum","3","89.0000000000000000"
61,"Jake Clark","Male","19",3,"Course 3",58,"Group Assignment","6","252.0000000000000000"
61,"Jake Clark","Male","19",3,"Course 3",58,"Individual Assignment","5","126.0000000000000000"
61,"Jake Clark","Male","19",3,"Course 3",58,"Quiz","1","50.0000000000000000"
61,"Jake Clark","Male","19",4,"Course 4",61,"Forum","3","89.0000000000000000"
61,"Jake Clark","Male","19",4,"Course 4",61,"Group Assignment","6","252.0000000000000000"
61,"Jake Clark","Male","19",4,"Course 4",61,"Individual Assignment","5","126.0000000000000000"
61,"Jake Clark","Male","19",4,"Course 4",61,"Quiz","1","50.0000000000000000"
61,"Jake Clark","Male","19",5,"Course 5",92,"Forum","3","89.0000000000000000"
61,"Jake Clark","Male","19",5,"Course 5",92,"Group Assignment","6","252.0000000000000000"
61,"Jake Clark","Male","19",5,"Course 5",92,"Individual Assignment","5","126.0000000000000000"
61,"Jake Clark","Male","19",5,"Course 5",92,"Quiz","1","50.0000000000000000"
62,"Christian Scott","Male","22",1,"Course 1",74,"Forum","3","109.0000000000000000"
62,"Christian Scott","Male","22",1,"Course 1",74,"Group Assignment","4","96.0000000000000000"
62,"Christian Scott","Male","22",1,"Course 1",74,"Individual Assignment","3","60.0000000000000000"
62,"Christian Scott","Male","22",2,"Course 2",60,"Forum","3","109.0000000000000000"
62,"Christian Scott","Male","22",2,"Course 2",60,"Group Assignment","4","96.0000000000000000"
62,"Christian Scott","Male","22",2,"Course 2",60,"Individual Assignment","3","60.0000000000000000"
62,"Christian Scott","Male","22",3,"Course 3",51,"Forum","3","109.0000000000000000"
62,"Christian Scott","Male","22",3,"Course 3",51,"Group Assignment","4","96.0000000000000000"
62,"Christian Scott","Male","22",3,"Course 3",51,"Individual Assignment","3","60.0000000000000000"
62,"Christian Scott","Male","22",4,"Course 4",91,"Forum","3","109.0000000000000000"
62,"Christian Scott","Male","22",4,"Course 4",91,"Group Assignment","4","96.0000000000000000"
62,"Christian Scott","Male","22",4,"Course 4",91,"Individual Assignment","3","60.0000000000000000"
62,"Christian Scott","Male","22",5,"Course 5",61,"Forum","3","109.0000000000000000"
62,"Christian Scott","Male","22",5,"Course 5",61,"Group Assignment","4","96.0000000000000000"
62,"Christian Scott","Male","22",5,"Course 5",61,"Individual Assignment","3","60.0000000000000000"
63,"Patricia Hensley","Female","21",1,"Course 1",94,"Forum","3","156.0000000000000000"
63,"Patricia Hensley","Female","21",1,"Course 1",94,"Group Assignment","6","112.0000000000000000"
63,"Patricia Hensley","Female","21",1,"Course 1",94,"Individual Assignment","5","149.0000000000000000"
63,"Patricia Hensley","Female","21",1,"Course 1",94,"Quiz","1","46.0000000000000000"
63,"Patricia Hensley","Female","21",2,"Course 2",93,"Forum","3","156.0000000000000000"
63,"Patricia Hensley","Female","21",2,"Course 2",93,"Group Assignment","6","112.0000000000000000"
63,"Patricia Hensley","Female","21",2,"Course 2",93,"Individual Assignment","5","149.0000000000000000"
63,"Patricia Hensley","Female","21",2,"Course 2",93,"Quiz","1","46.0000000000000000"
63,"Patricia Hensley","Female","21",3,"Course 3",98,"Forum","3","156.0000000000000000"
63,"Patricia Hensley","Female","21",3,"Course 3",98,"Group Assignment","6","112.0000000000000000"
63,"Patricia Hensley","Female","21",3,"Course 3",98,"Individual Assignment","5","149.0000000000000000"
63,"Patricia Hensley","Female","21",3,"Course 3",98,"Quiz","1","46.0000000000000000"
63,"Patricia Hensley","Female","21",4,"Course 4",79,"Forum","3","156.0000000000000000"
63,"Patricia Hensley","Female","21",4,"Course 4",79,"Group Assignment","6","112.0000000000000000"
63,"Patricia Hensley","Female","21",4,"Course 4",79,"Individual Assignment","5","149.0000000000000000"
63,"Patricia Hensley","Female","21",4,"Course 4",79,"Quiz","1","46.0000000000000000"
63,"Patricia Hensley","Female","21",5,"Course 5",83,"Forum","3","156.0000000000000000"
63,"Patricia Hensley","Female","21",5,"Course 5",83,"Group Assignment","6","112.0000000000000000"
63,"Patricia Hensley","Female","21",5,"Course 5",83,"Individual Assignment","5","149.0000000000000000"
63,"Patricia Hensley","Female","21",5,"Course 5",83,"Quiz","1","46.0000000000000000"
64,"Jeffrey Suarez","Male","21",1,"Course 1",54,"Forum","3","149.0000000000000000"
64,"Jeffrey Suarez","Male","21",1,"Course 1",54,"Group Assignment","6","175.0000000000000000"
64,"Jeffrey Suarez","Male","21",1,"Course 1",54,"Individual Assignment","5","177.0000000000000000"
64,"Jeffrey Suarez","Male","21",1,"Course 1",54,"Quiz","1","17.0000000000000000"
64,"Jeffrey Suarez","Male","21",2,"Course 2",50,"Forum","3","149.0000000000000000"
64,"Jeffrey Suarez","Male","21",2,"Course 2",50,"Group Assignment","6","175.0000000000000000"
64,"Jeffrey Suarez","Male","21",2,"Course 2",50,"Individual Assignment","5","177.0000000000000000"
64,"Jeffrey Suarez","Male","21",2,"Course 2",50,"Quiz","1","17.0000000000000000"
64,"Jeffrey Suarez","Male","21",3,"Course 3",85,"Forum","3","149.0000000000000000"
64,"Jeffrey Suarez","Male","21",3,"Course 3",85,"Group Assignment","6","175.0000000000000000"
64,"Jeffrey Suarez","Male","21",3,"Course 3",85,"Individual Assignment","5","177.0000000000000000"
64,"Jeffrey Suarez","Male","21",3,"Course 3",85,"Quiz","1","17.0000000000000000"
64,"Jeffrey Suarez","Male","21",4,"Course 4",53,"Forum","3","149.0000000000000000"
64,"Jeffrey Suarez","Male","21",4,"Course 4",53,"Group Assignment","6","175.0000000000000000"
